,BTCUSDT,ETHUSDT,SOLUSDT,VELVETUSDT,HYPEUSDT,ZECUSDT,XRPUSDT,WLDUSDT,DOGEUSDT,AIOUSDT,NEARUSDT,BNBUSDT,HUSDT,STGUSDT,1000PEPEUSDT,ADAUSDT,SUIUSDT,PAXGUSDT,PLAYUSDT,HMSTRUSDT,ENAUSDT,IDUSDT,FILUSDT,AVAXUSDT,LINKUSDT,XLMUSDT,BCHUSDT,TONUSDT,CRVUSDT,HOMEUSDT,ESPORTSUSDT,TAOUSDT,TRXUSDT,DOTUSDT,SKYAIUSDT,ARBUSDT,SIRENUSDT,ONDOUSDT,CHZUSDT,LTCUSDT,XMRUSDT,INJUSDT,SAHARAUSDT,TRUMPUSDT,UNIUSDT,AAVEUSDT,FETUSDT,PUMPUSDT,PENGUUSDT,VVVUSDT,ASTRUSDT,ATOMUSDT,PIPPINUSDT,FIDAUSDT,OPUSDT,SXTUSDT,APTUSDT,EPICUSDT,FARTCOINUSDT,1000SHIBUSDT,DEXEUSDT,GALAUSDT,DASHUSDT,VIRTUALUSDT,JTOUSDT,ORDIUSDT,ICPUSDT,PYTHUSDT,ETCUSDT,WIFUSDT,MORPHOUSDT
2025-12-15 00:00:00+00:00,86389.9,2963.25,127.73,0.20179,27.583,413.31,1.8965,0.5389,0.12968,0.09913,1.542,858.51,0.06952,0.1249,0.0040666,0.3879,1.4698,4314.23,0.03266,0.0002043,0.2185,0.06639,1.263,12.34,12.851,0.2204,535.44,1.4941,0.352,0.021592,0.40852,269.16,0.27814,1.899,0.03117,0.197,0.07015,0.4162,0.03064,77.48,409.85,4.958,0.02769,5.324,5.076,192.8,0.2231,0.002519,0.010251,1.045,0.011074,2.049,0.42715,0.04057,0.2928,0.02488,1.5712,0.4991,0.3344,0.007895,3.378,0.00651,40.85,0.7222,0.3594,4.148,3.033,0.05909,12.335,0.3728,1.1378
2025-12-16 00:00:00+00:00,87826.3,2960.84,129.09,0.2036,26.79,404.48,1.9286,0.5275,0.13171,0.10069,1.569,876.09,0.06926,0.1225,0.0040928,0.3857,1.5106,4320.07,0.03186,0.0002022,0.2182,0.06577,1.287,12.338,12.92,0.21951,545.72,1.548,0.365,0.02161,0.40726,262.0,0.28002,1.897,0.0302,0.2003,0.06901,0.4147,0.03043,79.04,429.94,4.914,0.02768,5.291,5.196,186.11,0.2206,0.002343,0.01012,1.064,0.010863,1.999,0.35214,0.04141,0.2931,0.02631,1.5909,0.5529,0.3522,0.007862,3.382,0.00661,41.12,0.7228,0.3643,4.569,3.064,0.06012,12.672,0.38,1.1742
2025-12-17 00:00:00+00:00,86201.6,2832.0,123.17,0.19997,24.473,376.55,1.8614,0.4968,0.12626,0.09867,1.481,843.0,0.09387,0.1141,0.0039006,0.3672,1.4229,4355.95,0.031,0.0001978,0.2042,0.0621,1.224,11.857,12.261,0.2106,546.18,1.4718,0.354,0.02068,0.4086,238.58,0.27947,1.814,0.02986,0.1847,0.06772,0.3902,0.02912,75.98,418.56,4.627,0.02607,5.129,4.963,179.9,0.2034,0.00209,0.009411,1.126,0.0102,1.943,0.39547,0.03915,0.2733,0.02547,1.5003,0.5939,0.3075,0.007522,3.256,0.00622,38.07,0.6793,0.3355,3.912,2.881,0.0564,12.066,0.3545,1.17
2025-12-18 00:00:00+00:00,85469.7,2827.3,119.54,0.20058,22.458,388.28,1.8067,0.4788,0.12203,0.09771,1.428,830.25,0.09419,0.1083,0.003715,0.3512,1.346,4346.3,0.03202,0.0002391,0.1975,0.05915,1.186,11.435,11.929,0.2068,565.34,1.436,0.339,0.019842,0.40632,219.29,0.27915,1.758,0.02969,0.1757,0.06887,0.3683,0.02871,74.24,414.19,4.432,0.02563,5.011,4.957,173.46,0.1952,0.00186,0.008652,1.146,0.009694,1.851,0.36553,0.03754,0.2597,0.02438,1.4495,0.5917,0.2441,0.00703,3.278,0.00589,35.7,0.6422,0.3211,3.646,2.801,0.05451,11.624,0.3296,1.1335
2025-12-19 00:00:00+00:00,88100.0,2978.33,126.22,0.20338,24.862,443.91,1.9082,0.5221,0.13215,0.11463,1.538,856.54,0.13002,0.1165,0.0041123,0.3766,1.4815,4349.2,0.03313,0.0002292,0.2091,0.06357,1.308,12.251,12.533,0.21919,624.29,1.4888,0.351,0.019487,0.45157,230.51,0.27991,1.849,0.03057,0.1925,0.07166,0.3974,0.03574,77.45,440.94,4.83,0.02737,5.156,5.316,181.53,0.2111,0.00199,0.009431,1.44,0.01014,1.964,0.37468,0.0397,0.2798,0.02549,1.6375,0.5998,0.2836,0.00751,3.391,0.00632,38.61,0.7097,0.3463,4.002,2.948,0.05808,12.345,0.3563,1.2152
2025-12-20 00:00:00+00:00,88320.8,2976.54,125.74,0.19499,23.992,446.92,1.9323,0.523,0.13188,0.10911,1.522,854.56,0.11554,0.1156,0.0040751,0.3728,1.4535,4350.03,0.03289,0.0002197,0.2123,0.06353,1.372,12.201,12.547,0.21814,591.72,1.4884,0.355,0.018885,0.46608,226.54,0.28182,1.83,0.03197,0.1896,0.07169,0.3987,0.03673,77.8,476.58,4.759,0.02836,5.089,6.26,179.8,0.2116,0.001966,0.009302,1.431,0.010174,1.98,0.42013,0.0405,0.2782,0.02573,1.6108,0.6041,0.2903,0.007427,3.347,0.0063,40.03,0.7236,0.3635,3.988,3.436,0.06104,12.362,0.3456,1.2127
2025-12-21 00:00:00+00:00,88621.3,3000.62,125.96,0.19602,24.825,441.0,1.9211,0.511,0.13105,0.11669,1.508,859.13,0.14864,0.1105,0.004024,0.3659,1.4444,4366.05,0.03104,0.0002118,0.2103,0.06047,1.277,12.14,12.43,0.2164,590.76,1.4581,0.348,0.018834,0.43381,221.04,0.28814,1.801,0.03188,0.1859,0.07047,0.3902,0.03615,76.73,471.22,4.554,0.0268,5.067,6.113,165.08,0.2051,0.001973,0.009058,1.426,0.010089,1.941,0.40873,0.03931,0.2722,0.02466,1.5729,0.6002,0.2909,0.00728,3.175,0.00613,38.32,0.7083,0.3565,3.824,3.055,0.05946,12.204,0.3402,1.2291
2025-12-22 00:00:00+00:00,88581.5,3008.49,125.87,0.18801,24.871,431.46,1.9033,0.504,0.13249,0.11529,1.504,859.12,0.20798,0.1127,0.0040204,0.371,1.4617,4482.16,0.03386,0.0002117,0.2068,0.06126,1.298,12.411,12.58,0.2204,589.99,1.4665,0.378,0.018984,0.44079,222.26,0.28421,1.783,0.03092,0.1875,0.07429,0.3935,0.03599,77.01,464.02,4.66,0.02658,4.977,6.017,150.5,0.2079,0.001912,0.009125,1.273,0.010064,1.948,0.35907,0.03993,0.2718,0.02495,1.6203,0.7436,0.2933,0.007199,2.957,0.0062,38.36,0.7099,0.3564,3.935,3.039,0.05897,12.263,0.3354,1.2054
2025-12-23 00:00:00+00:00,87463.0,2963.29,123.95,0.18587,23.956,417.27,1.8725,0.4926,0.12923,0.10748,1.486,844.29,0.16516,0.1121,0.0039339,0.3627,1.4354,4528.45,0.04606,0.0002087,0.2,0.05906,1.31,12.174,12.389,0.21708,572.02,1.4829,0.373,0.020148,0.43418,214.26,0.28336,1.764,0.03133,0.1909,0.06984,0.3863,0.03455,76.96,448.65,4.603,0.02681,4.946,5.806,150.71,0.2102,0.001731,0.008788,1.256,0.009922,1.971,0.46341,0.04035,0.2704,0.02582,1.612,0.7607,0.2769,0.007119,2.878,0.00613,37.75,0.7006,0.3584,3.834,3.032,0.05832,12.067,0.3216,1.185
2025-12-24 00:00:00+00:00,87627.3,2946.23,122.49,0.16696,25.156,448.45,1.8618,0.4883,0.12849,0.09911,1.453,846.9,0.15549,0.1098,0.0039736,0.3565,1.4149,4494.47,0.05149,0.0002074,0.2009,0.05838,1.27,12.1,12.269,0.21213,568.31,1.4927,0.376,0.019296,0.42141,218.25,0.28016,1.736,0.03353,0.1877,0.06966,0.376,0.03493,75.75,435.0,4.576,0.02695,4.915,5.775,148.64,0.2103,0.001742,0.009224,1.385,0.009972,1.982,0.48848,0.04059,0.2633,0.02534,1.641,0.7172,0.2912,0.007214,2.94,0.00612,38.29,0.6978,0.3631,3.988,3.009,0.05852,12.012,0.3236,1.1622
2025-12-25 00:00:00+00:00,87182.8,2902.32,119.95,0.17483,24.384,437.94,1.8315,0.4794,0.12356,0.10006,1.436,829.46,0.16334,0.1072,0.0038938,0.3433,1.362,4514.34,0.05159,0.0002023,0.1993,0.05862,1.212,12.071,12.055,0.20974,589.4,1.4983,0.388,0.01854,0.41825,218.47,0.27857,1.682,0.03505,0.1843,0.06818,0.3677,0.03386,75.64,444.51,4.441,0.02638,4.872,5.81,148.99,0.2011,0.001732,0.008817,1.385,0.009864,1.955,0.51006,0.04033,0.2518,0.02445,1.5913,0.695,0.2903,0.007063,3.009,0.00596,37.94,0.6705,0.362,3.924,2.978,0.05881,11.648,0.307,1.119
2025-12-26 00:00:00+00:00,87318.2,2926.82,122.22,0.17417,25.774,447.82,1.8428,0.4922,0.12205,0.1015,1.518,834.85,0.15092,0.1073,0.0040325,0.3494,1.3978,4554.6,0.04918,0.0002223,0.2101,0.05895,1.226,12.336,12.179,0.21339,594.57,1.5509,0.379,0.02129,0.42328,215.65,0.27936,1.723,0.03559,0.1916,0.06822,0.3753,0.03657,76.84,444.93,4.631,0.02682,4.897,5.827,154.23,0.2115,0.001805,0.009016,1.403,0.009923,2.045,0.48935,0.04152,0.2678,0.02473,1.68,0.7119,0.2995,0.007118,3.007,0.00608,39.25,0.6943,0.378,4.157,2.982,0.05962,11.717,0.3147,1.1729
2025-12-27 00:00:00+00:00,87829.4,2947.61,124.67,0.15092,25.961,515.88,1.8727,0.5139,0.1243,0.10076,1.593,845.71,0.15827,0.1085,0.0041963,0.3699,1.4508,4569.05,0.04998,0.0002213,0.2167,0.06327,1.316,12.691,12.515,0.2207,622.9,1.6221,0.403,0.019539,0.41522,224.13,0.28481,1.909,0.03542,0.1971,0.06999,0.3876,0.03641,80.29,453.72,4.848,0.02705,4.962,5.964,157.01,0.2176,0.001874,0.009333,1.406,0.010202,2.08,0.46449,0.04213,0.2785,0.02536,1.7545,0.6951,0.3163,0.00738,3.103,0.00627,44.57,0.7097,0.3971,4.28,3.073,0.06152,12.221,0.3198,1.1863
2025-12-28 00:00:00+00:00,87920.5,2949.6,125.21,0.15376,25.342,529.76,1.8646,0.5048,0.12388,0.10015,1.581,859.92,0.16253,0.107,0.0041753,0.3684,1.446,4547.34,0.05043,0.0002119,0.2081,0.06473,1.333,12.635,12.49,0.2202,621.95,1.6516,0.391,0.017003,0.4162,224.01,0.28485,1.85,0.03666,0.1949,0.06985,0.3875,0.03623,78.68,453.53,4.757,0.02639,4.925,6.226,153.54,0.215,0.001881,0.009306,1.486,0.010051,2.073,0.41715,0.04245,0.2738,0.02484,1.7256,0.722,0.3092,0.007398,3.06,0.00621,44.0,0.6976,0.3939,4.234,3.039,0.06082,12.198,0.313,1.1723
2025-12-29 00:00:00+00:00,87203.3,2936.45,123.19,0.14752,25.791,540.18,1.8494,0.4932,0.1228,0.10358,1.522,852.85,0.16604,0.1066,0.0040677,0.3528,1.4391,4362.74,0.05236,0.00021,0.2105,0.06588,1.317,12.364,12.297,0.21585,598.75,1.5693,0.387,0.016306,0.41762,218.56,0.2849,1.823,0.03315,0.1904,0.06933,0.3767,0.03697,78.3,438.45,4.553,0.0257,4.912,5.99,149.38,0.2089,0.001807,0.008899,1.627,0.009825,1.963,0.41922,0.04188,0.2691,0.02443,1.6763,0.7144,0.2891,0.007192,3.043,0.006,42.38,0.6795,0.3853,4.099,2.886,0.0586,11.919,0.2893,1.1646
2025-12-30 00:00:00+00:00,88455.3,2972.22,124.92,0.14062,25.965,529.19,1.8765,0.4908,0.12326,0.10912,1.515,862.14,0.17711,0.1075,0.0041372,0.351,1.4335,4359.03,0.05348,0.0002091,0.2034,0.06689,1.321,12.575,12.409,0.21056,595.57,1.6238,0.376,0.017524,0.41558,221.59,0.28618,1.809,0.03723,0.1908,0.06776,0.3744,0.03965,78.84,439.73,4.484,0.02553,4.905,5.921,149.41,0.2073,0.001842,0.009004,1.665,0.009862,1.964,0.40971,0.03794,0.2715,0.02337,1.7159,0.7028,0.2859,0.007097,3.146,0.00598,42.61,0.6774,0.3954,4.221,2.833,0.05848,11.868,0.2765,1.1289
2025-12-31 00:00:00+00:00,87608.2,2970.4,124.59,0.14393,25.452,511.78,1.8411,0.4804,0.11741,0.11741,1.513,864.71,0.16609,0.106,0.0040325,0.3332,1.4037,4335.1,0.05203,0.0002123,0.1998,0.07057,1.297,12.309,12.202,0.20076,599.15,1.6587,0.358,0.019683,0.40148,219.1,0.28436,1.789,0.03808,0.1868,0.0685,0.3587,0.04223,76.82,434.22,4.186,0.02499,4.798,5.637,145.93,0.1985,0.001914,0.00867,1.637,0.009556,1.928,0.38939,0.03538,0.2679,0.02283,1.6587,0.7684,0.2689,0.006906,3.236,0.00584,41.62,0.6448,0.3912,4.156,2.836,0.05578,11.467,0.2699,1.0912
2026-01-01 00:00:00+00:00,88800.0,3002.49,126.83,0.15146,24.243,525.4,1.8791,0.5209,0.12679,0.11141,1.627,864.62,0.17684,0.1108,0.0049218,0.3564,1.4714,4361.3,0.05023,0.0002198,0.2177,0.06826,1.484,13.584,12.605,0.20848,592.87,1.6929,0.393,0.021345,0.39829,230.35,0.28695,1.997,0.0367,0.2012,0.07067,0.3869,0.04106,79.92,420.84,4.534,0.02592,4.888,5.805,148.83,0.2132,0.002109,0.009473,1.618,0.010177,2.066,0.39114,0.03729,0.2966,0.02405,1.8636,0.7544,0.2905,0.007463,3.257,0.0063,43.32,0.6987,0.4221,4.513,3.0,0.06198,12.059,0.3016,1.1012
2026-01-02 00:00:00+00:00,89951.4,3123.89,132.24,0.14057,24.598,488.16,2.0061,0.5559,0.14181,0.10893,1.69,881.8,0.167,0.1158,0.0060008,0.3948,1.6074,4340.9,0.04655,0.0002254,0.2373,0.06925,1.504,13.805,13.273,0.21911,609.61,1.8014,0.405,0.021912,0.4389,248.92,0.28889,2.164,0.03559,0.2089,0.07256,0.4235,0.04384,81.88,425.11,4.915,0.02738,5.047,6.035,165.12,0.23,0.002272,0.010854,1.86,0.010779,2.165,0.37269,0.03747,0.3062,0.02588,1.9039,0.7699,0.3343,0.008118,3.332,0.0068,42.74,0.7788,0.4499,4.567,3.155,0.06328,12.524,0.3257,1.1297
2026-01-03 00:00:00+00:00,90595.8,3125.47,133.31,0.1434,25.376,511.15,2.017,0.5848,0.14307,0.12006,1.709,879.07,0.1672,0.1152,0.0061073,0.3893,1.6649,4355.39,0.04518,0.0002255,0.239,0.06893,1.492,13.977,13.225,0.22212,654.19,1.8485,0.424,0.02252,0.44392,254.44,0.29566,2.124,0.03554,0.2089,0.07445,0.4275,0.04561,82.04,434.95,4.909,0.02832,5.259,5.914,163.03,0.2401,0.002327,0.01148,1.837,0.010721,2.238,0.42362,0.03751,0.3104,0.02597,1.8995,0.7849,0.3567,0.00808,3.33,0.00682,43.21,0.8742,0.4547,4.615,3.125,0.06367,12.556,0.3387,1.1406
2026-01-04 00:00:00+00:00,91497.1,3143.32,134.04,0.15742,26.862,501.85,2.0896,0.6007,0.14944,0.11106,1.727,895.99,0.16301,0.1207,0.0071717,0.4004,1.6911,4384.01,0.04487,0.0002504,0.2506,0.06874,1.492,14.237,13.415,0.2329,638.7,1.8654,0.426,0.023158,0.44501,266.72,0.29389,2.141,0.03791,0.2162,0.07584,0.4385,0.0446,82.2,418.76,5.18,0.02831,5.413,5.845,164.1,0.2652,0.002353,0.01257,1.903,0.011053,2.338,0.48944,0.03775,0.3192,0.02715,1.9397,0.8545,0.4011,0.009039,3.361,0.00744,43.4,0.9048,0.487,4.748,3.269,0.06772,12.805,0.406,1.1617
2026-01-05 00:00:00+00:00,93822.4,3223.71,137.84,0.15549,26.5,503.15,2.3471,0.6363,0.15165,0.10993,1.771,910.9,0.15835,0.1227,0.0070047,0.4209,1.8992,4444.2,0.0437,0.0002489,0.2525,0.0697,1.567,14.446,13.907,0.25252,644.95,1.8944,0.434,0.023466,0.42503,267.18,0.29188,2.206,0.03847,0.2208,0.08162,0.4546,0.04552,83.42,436.59,5.386,0.02878,5.615,6.16,170.77,0.2897,0.002504,0.013082,1.943,0.011221,2.368,0.33824,0.03817,0.3292,0.02746,1.9635,0.8129,0.43,0.009258,3.46,0.00753,44.08,1.0916,0.4884,4.802,3.402,0.07042,13.295,0.4089,1.2165
2026-01-06 00:00:00+00:00,93708.0,3295.46,141.03,0.15493,28.236,501.76,2.3029,0.6357,0.15048,0.1141,1.808,918.4,0.15745,0.1242,0.0067067,0.4193,1.9029,4507.71,0.04409,0.0002512,0.2567,0.07076,1.591,14.592,14.029,0.24365,637.81,1.8972,0.427,0.025559,0.46222,293.77,0.29406,2.234,0.03854,0.2222,0.08297,0.4572,0.0441,83.93,442.52,5.593,0.02915,5.478,6.067,176.15,0.2954,0.002651,0.013312,2.137,0.011235,2.53,0.32609,0.03806,0.3312,0.02785,1.9587,0.8434,0.4646,0.009119,3.594,0.00759,44.64,1.1438,0.4906,4.787,3.385,0.0714,13.359,0.4207,1.2771
2026-01-07 00:00:00+00:00,91328.0,3167.52,136.32,0.13787,26.864,469.38,2.1648,0.5941,0.14634,0.11982,1.721,900.86,0.15665,0.121,0.0065616,0.402,1.8198,4476.1,0.04209,0.0002395,0.2379,0.07014,1.518,14.113,13.44,0.23403,628.91,1.8704,0.421,0.024304,0.42906,270.82,0.29808,2.144,0.03997,0.2127,0.08963,0.4224,0.04332,81.65,436.31,5.259,0.0277,5.36,5.722,167.74,0.2748,0.002352,0.012014,2.065,0.010797,2.432,0.27924,0.03685,0.3169,0.027,1.8852,0.8225,0.4141,0.008787,3.354,0.00734,40.86,1.0474,0.4312,4.572,3.227,0.06807,12.869,0.3896,1.2397
2026-01-08 00:00:00+00:00,91059.8,3105.45,138.3,0.13736,25.672,421.78,2.1221,0.5826,0.14189,0.11764,1.684,892.58,0.15802,0.1241,0.0060843,0.3955,1.8158,4481.37,0.04166,0.0002496,0.2332,0.06905,1.495,13.879,13.209,0.23013,631.75,1.8594,0.407,0.024255,0.42021,283.75,0.2947,2.11,0.03709,0.2089,0.08075,0.4071,0.04423,81.26,453.15,5.189,0.028,5.356,5.483,164.22,0.2852,0.002183,0.011965,2.059,0.010837,2.46,0.37124,0.0361,0.3142,0.02786,1.8169,0.6913,0.3992,0.008747,3.339,0.0072,38.68,1.0621,0.4436,4.469,3.173,0.06697,12.597,0.3803,1.2122
2026-01-09 00:00:00+00:00,90603.6,3087.15,135.88,0.13866,25.071,418.43,2.0946,0.5789,0.14065,0.11013,1.703,897.36,0.16659,0.1244,0.0061095,0.3912,1.8109,4507.36,0.04135,0.0002464,0.2325,0.07094,1.488,13.782,13.135,0.22815,634.37,1.7441,0.407,0.025996,0.42004,280.25,0.29835,2.083,0.03678,0.2074,0.07994,0.4024,0.0448,81.46,451.73,5.192,0.02746,5.434,5.465,165.61,0.2858,0.002349,0.012091,2.565,0.010785,2.59,0.41668,0.03625,0.3149,0.02699,1.8242,0.6728,0.4025,0.008671,3.389,0.00718,37.79,1.0618,0.4449,4.531,3.201,0.06725,12.603,0.3873,1.2517
2026-01-10 00:00:00+00:00,90469.6,3085.47,135.78,0.13864,24.037,375.62,2.0897,0.572,0.13958,0.12091,1.687,908.44,0.16167,0.127,0.0059424,0.3882,1.7934,4522.4,0.04077,0.0002579,0.227,0.08427,1.48,13.729,13.132,0.22635,643.47,1.7402,0.406,0.025971,0.42255,279.41,0.30228,2.091,0.0368,0.2068,0.07939,0.3992,0.05066,81.15,472.04,5.194,0.02687,5.4,5.471,164.82,0.2801,0.002285,0.011875,2.812,0.010996,2.568,0.39353,0.03581,0.3179,0.02623,1.813,0.62,0.3693,0.008653,3.484,0.00708,37.24,1.0463,0.4431,4.513,3.184,0.06716,12.539,0.3789,1.2917
2026-01-11 00:00:00+00:00,90964.4,3122.0,139.65,0.13909,24.432,381.42,2.0731,0.5685,0.13794,0.12776,1.701,904.75,0.16612,0.1279,0.0058056,0.3907,1.7953,4542.94,0.04049,0.0002395,0.2284,0.07811,1.455,13.689,13.201,0.22421,648.49,1.7494,0.4,0.026396,0.42449,286.76,0.29931,2.07,0.03594,0.2042,0.07763,0.399,0.04867,78.76,559.58,5.181,0.02775,5.443,5.451,167.82,0.2919,0.002397,0.012043,3.369,0.010937,2.573,0.33415,0.03523,0.3159,0.02613,1.7687,0.5852,0.3755,0.008459,3.548,0.00698,37.29,1.0431,0.4442,4.383,3.148,0.06636,12.368,0.3768,1.2942
2026-01-12 00:00:00+00:00,91252.6,3093.84,139.13,0.14096,23.75,406.67,2.0526,0.5559,0.13653,0.14042,1.672,906.32,0.175,0.126,0.0057297,0.3859,1.7613,4612.5,0.06287,0.0002333,0.2137,0.07563,1.46,13.507,13.068,0.21911,621.14,1.7283,0.391,0.027195,0.44784,280.68,0.29967,2.052,0.03952,0.2006,0.07929,0.3866,0.0504,76.07,632.99,5.021,0.02641,5.341,5.364,164.89,0.2807,0.002436,0.011782,3.014,0.010721,2.485,0.32493,0.03479,0.3088,0.02554,1.765,0.602,0.3658,0.008371,3.437,0.00688,39.41,0.9851,0.4253,4.231,3.111,0.06441,12.251,0.3688,1.2867
2026-01-13 00:00:00+00:00,95375.2,3324.69,145.48,0.15055,25.749,404.03,2.1645,0.6175,0.14821,0.14153,1.858,944.24,0.16515,0.1368,0.0065715,0.4219,1.8805,4603.49,0.07029,0.0002533,0.2406,0.07729,1.576,14.757,14.058,0.23863,616.65,1.7992,0.433,0.027692,0.42004,293.28,0.30698,2.282,0.03895,0.2214,0.08373,0.4158,0.05346,78.15,678.54,5.644,0.02756,5.665,5.729,177.67,0.2933,0.002662,0.013329,3.481,0.011655,2.633,0.32933,0.03659,0.3669,0.02838,1.9736,0.6231,0.4186,0.008986,3.463,0.00759,58.72,1.0514,0.4602,5.497,3.624,0.07092,13.289,0.4199,1.379
2026-01-14 00:00:00+00:00,96907.9,3353.27,146.61,0.14563,25.965,446.74,2.1385,0.5994,0.14712,0.14191,1.798,949.06,0.18395,0.1433,0.0062412,0.4141,1.852,4626.45,0.07275,0.0002481,0.2376,0.07431,1.589,14.604,14.106,0.23606,596.96,1.7605,0.428,0.027803,0.42954,289.9,0.30445,2.223,0.0384,0.2174,0.08104,0.4009,0.05578,76.63,710.77,5.524,0.0282,5.555,5.68,178.33,0.2891,0.002814,0.012818,3.091,0.011381,2.58,0.32153,0.03625,0.3512,0.03081,1.9337,0.6135,0.3999,0.00873,3.395,0.00743,79.83,1.022,0.4549,5.052,4.536,0.06948,13.2,0.4108,1.4082
2026-01-15 00:00:00+00:00,95567.3,3317.0,142.32,0.14951,24.722,413.86,2.0774,0.5632,0.13997,0.15769,1.72,931.53,0.19754,0.1405,0.0059097,0.3934,1.7803,4621.42,0.06593,0.0002409,0.2241,0.07142,1.502,13.818,13.782,0.22823,590.37,1.6883,0.437,0.028299,0.4651,279.14,0.31256,2.116,0.0402,0.2099,0.07711,0.3799,0.05806,72.15,678.16,5.162,0.02721,5.359,5.346,171.62,0.2776,0.002717,0.012067,3.004,0.010903,2.475,0.31438,0.03438,0.3408,0.02823,1.8012,0.6146,0.3711,0.008411,3.265,0.00699,80.69,1.0021,0.4155,5.182,4.261,0.06469,12.634,0.3856,1.3969
2026-01-16 00:00:00+00:00,95503.7,3294.77,144.85,0.14908,24.994,410.73,2.0668,0.5546,0.13804,0.15316,1.731,938.52,0.20172,0.1422,0.0059244,0.3954,1.7881,4600.25,0.07085,0.0002508,0.2212,0.07855,1.519,13.575,13.722,0.22594,598.99,1.7201,0.426,0.028468,0.46115,277.46,0.30941,2.118,0.04119,0.2096,0.0764,0.3835,0.05774,75.17,620.26,5.284,0.02712,5.384,5.312,175.26,0.2793,0.002952,0.012271,3.077,0.011104,2.491,0.3082,0.03555,0.3399,0.02822,1.7883,0.6311,0.3804,0.008549,3.263,0.00726,85.4,0.9904,0.4199,5.162,4.176,0.06684,12.755,0.3882,1.3517
2026-01-17 00:00:00+00:00,95107.9,3308.87,143.64,0.15039,25.419,399.87,2.0623,0.5499,0.13781,0.15754,1.751,947.57,0.18263,0.151,0.0057965,0.3972,1.7853,4608.96,0.06707,0.0002568,0.2188,0.07716,1.549,13.735,13.733,0.23078,593.78,1.7359,0.416,0.030435,0.46109,273.91,0.31854,2.177,0.03942,0.2164,0.07776,0.385,0.06207,74.88,589.79,5.314,0.02671,5.313,5.349,173.72,0.2776,0.002799,0.011813,2.951,0.011556,2.565,0.32299,0.03567,0.3467,0.02809,1.8646,0.6178,0.3555,0.008478,3.296,0.00779,74.47,0.9463,0.4006,5.149,3.983,0.06635,12.844,0.3787,1.3077
2026-01-18 00:00:00+00:00,93614.0,3282.77,137.79,0.13898,24.456,376.39,1.9904,0.5142,0.13156,0.16042,1.627,932.72,0.18202,0.1478,0.0054629,0.3754,1.695,4683.61,0.06743,0.0002405,0.2043,0.07525,1.448,12.975,13.3,0.21792,591.12,1.6638,0.401,0.029931,0.45951,261.83,0.31754,2.064,0.04102,0.206,0.07519,0.3546,0.05961,72.23,572.83,4.908,0.02568,5.084,5.093,168.67,0.252,0.002591,0.010696,2.945,0.011081,2.423,0.32638,0.03432,0.3232,0.02665,1.7223,0.5945,0.3272,0.008091,3.165,0.00715,79.0,0.8697,0.3748,4.88,3.896,0.0618,12.228,0.3514,1.3112
2026-01-19 00:00:00+00:00,92589.6,3188.01,133.38,0.13732,23.714,368.93,1.985,0.5054,0.12909,0.16167,1.597,924.13,0.17204,0.152,0.0052739,0.3701,1.5671,4681.2,0.08185,0.000232,0.1946,0.06849,1.382,12.728,12.877,0.21561,583.59,1.586,0.385,0.029412,0.4572,253.47,0.31175,2.028,0.04623,0.1933,0.07396,0.3484,0.05729,70.75,624.3,4.837,0.02464,5.009,5.023,163.84,0.2487,0.002639,0.010362,2.903,0.010722,2.455,0.31192,0.03206,0.3195,0.02735,1.6114,0.5767,0.3253,0.008137,3.091,0.00668,75.4,0.8719,0.3609,4.423,3.872,0.06013,12.019,0.353,1.2865
2026-01-20 00:00:00+00:00,88390.6,2938.24,125.72,0.13741,20.982,349.61,1.8889,0.4663,0.12329,0.16031,1.505,884.71,0.16553,0.1545,0.0049849,0.3505,1.469,4806.01,0.08113,0.0002198,0.1794,0.06496,1.31,12.087,12.12,0.20686,572.63,1.5166,0.366,0.030682,0.45345,234.19,0.29659,1.897,0.04314,0.1819,0.07092,0.3289,0.05135,67.07,503.51,4.49,0.02268,4.831,4.797,153.2,0.2319,0.002399,0.009462,2.543,0.009894,2.294,0.28027,0.02993,0.2998,0.02783,1.5324,0.5747,0.296,0.007725,2.945,0.00628,69.83,0.7995,0.3363,4.112,3.687,0.05575,11.527,0.3297,1.1396
2026-01-21 00:00:00+00:00,89411.4,2980.66,129.48,0.14046,21.528,355.65,1.9466,0.4759,0.12644,0.1683,1.527,883.68,0.15793,0.1663,0.0051403,0.3659,1.5098,4797.17,0.0779,0.0002307,0.1788,0.06549,1.348,12.406,12.395,0.21232,584.38,1.5605,0.367,0.029506,0.45786,241.8,0.29909,1.953,0.04256,0.1849,0.07434,0.34,0.05083,68.43,522.95,4.636,0.02345,4.936,4.935,159.38,0.2384,0.002646,0.009958,2.846,0.010022,2.381,0.37698,0.02822,0.3086,0.03337,1.5568,0.5704,0.3018,0.007978,3.056,0.00649,67.23,0.8394,0.3391,4.093,3.626,0.05762,11.653,0.3383,1.181
